Date; Target(°C); Sensor(°C)
Jul 2 2025 7:15:13 AM; 21,384; 24,674
Jul 2 2025 7:15:14 AM; 21,426; 24,675
Jul 2 2025 7:15:15 AM; 21,464; 24,675
Jul 2 2025 7:15:16 AM; 21,499; 24,675
Jul 2 2025 7:15:17 AM; 21,512; 24,676
Jul 2 2025 7:15:18 AM; 21,484; 24,676
Jul 2 2025 7:15:19 AM; 21,478; 24,676
Jul 2 2025 7:15:20 AM; 21,466; 24,677
Jul 2 2025 7:15:21 AM; 21,57; 24,678
Jul 2 2025 7:15:22 AM; 21,634; 24,678
Jul 2 2025 7:15:23 AM; 21,486; 24,678
Jul 2 2025 7:15:24 AM; 21,594; 24,679
Jul 2 2025 7:15:25 AM; 21,474; 24,679
Jul 2 2025 7:15:26 AM; 21,418; 24,68
Jul 2 2025 7:15:27 AM; 21,308; 24,68
Jul 2 2025 7:15:28 AM; 21,343; 24,681
Jul 2 2025 7:15:29 AM; 21,413; 24,681
Jul 2 2025 7:15:30 AM; 21,398; 24,682
Jul 2 2025 7:15:31 AM; 21,338; 24,682
Jul 2 2025 7:15:32 AM; 21,253; 24,682
Jul 2 2025 7:15:33 AM; 21,313; 24,683
Jul 2 2025 7:15:34 AM; 21,525; 24,683
Jul 2 2025 7:15:35 AM; 21,576; 24,683
Jul 2 2025 7:15:36 AM; 21,659; 24,684
Jul 2 2025 7:15:37 AM; 21,498; 24,684
Jul 2 2025 7:15:38 AM; 21,59; 24,684
Jul 2 2025 7:15:39 AM; 21,438; 24,684
Jul 2 2025 7:15:40 AM; 21,499; 24,685
Jul 2 2025 7:15:41 AM; 21,461; 24,685
Jul 2 2025 7:15:42 AM; 21,408; 24,686
Jul 2 2025 7:15:43 AM; 21,427; 24,686
Jul 2 2025 7:15:44 AM; 21,345; 24,686
Jul 2 2025 7:15:45 AM; 21,349; 24,686
Jul 2 2025 7:15:46 AM; 21,333; 24,687
Jul 2 2025 7:15:47 AM; 21,482; 24,687
Jul 2 2025 7:15:48 AM; 21,404; 24,688
Jul 2 2025 7:15:49 AM; 21,537; 24,688
Jul 2 2025 7:15:50 AM; 21,414; 24,688
Jul 2 2025 7:15:51 AM; 21,487; 24,688
Jul 2 2025 7:15:52 AM; 21,414; 24,688
Jul 2 2025 7:15:53 AM; 21,455; 24,688
Jul 2 2025 7:15:54 AM; 21,458; 24,688
Jul 2 2025 7:15:55 AM; 21,424; 24,689
Jul 2 2025 7:15:56 AM; 21,38; 24,689
Jul 2 2025 7:15:57 AM; 21,339; 24,69
Jul 2 2025 7:15:58 AM; 21,33; 24,69
Jul 2 2025 7:15:59 AM; 21,324; 24,69
Jul 2 2025 7:16:00 AM; 21,346; 24,69
Jul 2 2025 7:16:01 AM; 21,426; 24,69
Jul 2 2025 7:16:02 AM; 21,445; 24,69
Jul 2 2025 7:16:03 AM; 21,477; 24,691
Jul 2 2025 7:16:04 AM; 21,461; 24,691
Jul 2 2025 7:16:05 AM; 21,483; 24,691
Jul 2 2025 7:16:06 AM; 21,377; 24,692
Jul 2 2025 7:16:07 AM; 21,44; 24,692
Jul 2 2025 7:16:08 AM; 21,425; 24,693
Jul 2 2025 7:16:09 AM; 21,419; 24,693
Jul 2 2025 7:16:10 AM; 21,331; 24,694
Jul 2 2025 7:16:11 AM; 21,35; 24,694
Jul 2 2025 7:16:12 AM; 21,294; 24,694
Jul 2 2025 7:16:13 AM; 21,287; 24,694
Jul 2 2025 7:16:14 AM; 21,338; 24,695
Jul 2 2025 7:16:15 AM; 21,361; 24,695
Jul 2 2025 7:16:16 AM; 21,374; 24,696
Jul 2 2025 7:16:17 AM; 21,45; 24,696
Jul 2 2025 7:16:18 AM; 21,45; 24,696
Jul 2 2025 7:16:19 AM; 21,375; 24,696
Jul 2 2025 7:16:20 AM; 21,378; 24,697
Jul 2 2025 7:16:21 AM; 21,379; 24,697
Jul 2 2025 7:16:22 AM; 21,265; 24,697
Jul 2 2025 7:16:23 AM; 21,3; 24,698
Jul 2 2025 7:16:24 AM; 21,3; 24,698
Jul 2 2025 7:16:25 AM; 21,339; 24,698
Jul 2 2025 7:16:26 AM; 21,383; 24,699
Jul 2 2025 7:16:27 AM; 21,292; 24,699
Jul 2 2025 7:16:28 AM; 21,289; 24,699
Jul 2 2025 7:16:29 AM; 21,254; 24,699
Jul 2 2025 7:16:30 AM; 21,242; 24,7
Jul 2 2025 7:16:31 AM; 21,264; 24,7
Jul 2 2025 7:16:32 AM; 21,306; 24,7
Jul 2 2025 7:16:33 AM; 21,306; 24,7
Jul 2 2025 7:16:34 AM; 21,372; 24,7
Jul 2 2025 7:16:35 AM; 21,376; 24,7
Jul 2 2025 7:16:36 AM; 21,322; 24,701
Jul 2 2025 7:16:37 AM; 21,265; 24,701
Jul 2 2025 7:16:38 AM; 21,181; 24,702
Jul 2 2025 7:16:39 AM; 21,098; 24,702
Jul 2 2025 7:16:40 AM; 21,254; 24,702
Jul 2 2025 7:16:41 AM; 21,339; 24,702
Jul 2 2025 7:16:42 AM; 21,45; 24,702
Jul 2 2025 7:16:43 AM; 21,435; 24,703
Jul 2 2025 7:16:44 AM; 21,454; 24,703
Jul 2 2025 7:16:45 AM; 21,388; 24,703
Jul 2 2025 7:16:46 AM; 21,233; 24,704
Jul 2 2025 7:16:47 AM; 21,157; 24,703
Jul 2 2025 7:16:48 AM; 21,078; 24,704
Jul 2 2025 7:16:49 AM; 21,199; 24,704
Jul 2 2025 7:16:50 AM; 21,291; 24,704
Jul 2 2025 7:16:51 AM; 21,358; 24,704
Jul 2 2025 7:16:52 AM; 21,364; 24,704
Jul 2 2025 7:16:53 AM; 21,272; 24,704
Jul 2 2025 7:16:54 AM; 21,273; 24,705
Jul 2 2025 7:16:55 AM; 21,298; 24,705
Jul 2 2025 7:16:56 AM; 21,308; 24,705
Jul 2 2025 7:16:57 AM; 21,327; 24,706
Jul 2 2025 7:16:58 AM; 21,295; 24,705
Jul 2 2025 7:16:59 AM; 21,261; 24,706
Jul 2 2025 7:17:00 AM; 21,251; 24,706
Jul 2 2025 7:17:01 AM; 21,134; 24,706
Jul 2 2025 7:17:02 AM; 21,081; 24,706
Jul 2 2025 7:17:03 AM; 21,122; 24,706
Jul 2 2025 7:17:04 AM; 21,173; 24,706
Jul 2 2025 7:17:05 AM; 21,214; 24,707
Jul 2 2025 7:17:06 AM; 21,259; 24,707
Jul 2 2025 7:17:07 AM; 21,341; 24,707
Jul 2 2025 7:17:08 AM; 21,291; 24,707
Jul 2 2025 7:17:09 AM; 21,294; 24,707
Jul 2 2025 7:17:10 AM; 21,266; 24,707
Jul 2 2025 7:17:11 AM; 21,228; 24,708
Jul 2 2025 7:17:12 AM; 21,178; 24,708
Jul 2 2025 7:17:13 AM; 21,216; 24,708
Jul 2 2025 7:17:14 AM; 21,241; 24,708
Jul 2 2025 7:17:15 AM; 21,219; 24,708
Jul 2 2025 7:17:16 AM; 21,282; 24,708
Jul 2 2025 7:17:17 AM; 21,248; 24,708
Jul 2 2025 7:17:18 AM; 21,238; 24,708
Jul 2 2025 7:17:19 AM; 21,188; 24,708
Jul 2 2025 7:17:20 AM; 21,197; 24,709
Jul 2 2025 7:17:21 AM; 21,248; 24,709
Jul 2 2025 7:17:22 AM; 21,321; 24,709
Jul 2 2025 7:17:23 AM; 21,283; 24,709
Jul 2 2025 7:17:24 AM; 21,363; 24,709
Jul 2 2025 7:17:25 AM; 21,347; 24,709
Jul 2 2025 7:17:26 AM; 21,414; 24,71
Jul 2 2025 7:17:27 AM; 21,401; 24,71
Jul 2 2025 7:17:28 AM; 21,351; 24,71
Jul 2 2025 7:17:29 AM; 21,256; 24,71
Jul 2 2025 7:17:30 AM; 21,25; 24,71
Jul 2 2025 7:17:31 AM; 21,164; 24,711
Jul 2 2025 7:17:32 AM; 21,19; 24,711
Jul 2 2025 7:17:33 AM; 21,304; 24,711
Jul 2 2025 7:17:34 AM; 21,305; 24,712
Jul 2 2025 7:17:35 AM; 21,381; 24,712
Jul 2 2025 7:17:36 AM; 21,451; 24,712
Jul 2 2025 7:17:37 AM; 21,461; 24,713
Jul 2 2025 7:17:38 AM; 21,392; 24,713
Jul 2 2025 7:17:39 AM; 21,373; 24,714
Jul 2 2025 7:17:40 AM; 21,24; 24,714
Jul 2 2025 7:17:41 AM; 21,238; 24,714
Jul 2 2025 7:17:42 AM; 21,266; 24,714
Jul 2 2025 7:17:43 AM; 21,247; 24,714
Jul 2 2025 7:17:44 AM; 21,327; 24,715
Jul 2 2025 7:17:45 AM; 21,302; 24,715
Jul 2 2025 7:17:46 AM; 21,357; 24,716
Jul 2 2025 7:17:47 AM; 21,316; 24,716
Jul 2 2025 7:17:48 AM; 21,424; 24,717
Jul 2 2025 7:17:49 AM; 21,474; 24,717
Jul 2 2025 7:17:50 AM; 21,43; 24,717
Jul 2 2025 7:17:51 AM; 21,367; 24,717
Jul 2 2025 7:17:52 AM; 21,361; 24,718
Jul 2 2025 7:17:53 AM; 21,244; 24,718
Jul 2 2025 7:17:54 AM; 21,194; 24,718
Jul 2 2025 7:17:55 AM; 21,226; 24,718
Jul 2 2025 7:17:56 AM; 21,261; 24,718
Jul 2 2025 7:17:57 AM; 21,356; 24,719
Jul 2 2025 7:17:58 AM; 21,42; 24,719
Jul 2 2025 7:17:59 AM; 21,414; 24,719
Jul 2 2025 7:18:00 AM; 21,351; 24,72
Jul 2 2025 7:18:01 AM; 21,329; 24,72
Jul 2 2025 7:18:02 AM; 21,358; 24,72
Jul 2 2025 7:18:03 AM; 21,358; 24,721
Jul 2 2025 7:18:04 AM; 21,377; 24,721
Jul 2 2025 7:18:05 AM; 21,431; 24,721
Jul 2 2025 7:18:06 AM; 21,387; 24,721
Jul 2 2025 7:18:07 AM; 21,34; 24,721
Jul 2 2025 7:18:08 AM; 21,252; 24,722
Jul 2 2025 7:18:09 AM; 21,23; 24,722
Jul 2 2025 7:18:10 AM; 21,18; 24,722
Jul 2 2025 7:18:11 AM; 21,17; 24,723
Jul 2 2025 7:18:12 AM; 21,171; 24,723
Jul 2 2025 7:18:13 AM; 21,392; 24,723
Jul 2 2025 7:18:14 AM; 21,36; 24,723
Jul 2 2025 7:18:15 AM; 21,313; 24,723
Jul 2 2025 7:18:16 AM; 21,358; 24,723
Jul 2 2025 7:18:17 AM; 21,32; 24,723
Jul 2 2025 7:18:18 AM; 21,349; 24,724
Jul 2 2025 7:18:19 AM; 21,317; 24,724
Jul 2 2025 7:18:20 AM; 21,33; 24,724
Jul 2 2025 7:18:21 AM; 21,247; 24,723
Jul 2 2025 7:18:22 AM; 21,222; 24,724
Jul 2 2025 7:18:23 AM; 21,137; 24,724
Jul 2 2025 7:18:24 AM; 21,109; 24,725
Jul 2 2025 7:18:25 AM; 21,036; 24,725
Jul 2 2025 7:18:26 AM; 21,134; 24,724
Jul 2 2025 7:18:27 AM; 21,252; 24,725
Jul 2 2025 7:18:28 AM; 21,41; 24,725
Jul 2 2025 7:18:29 AM; 21,347; 24,725
Jul 2 2025 7:18:30 AM; 21,391; 24,725
Jul 2 2025 7:18:31 AM; 21,3; 24,725
Jul 2 2025 7:18:32 AM; 21,236; 24,725
Jul 2 2025 7:18:33 AM; 21,173; 24,725
Jul 2 2025 7:18:34 AM; 21,224; 24,726
Jul 2 2025 7:18:35 AM; 21,221; 24,726
Jul 2 2025 7:18:36 AM; 21,158; 24,726
Jul 2 2025 7:18:37 AM; 21,158; 24,726
Jul 2 2025 7:18:38 AM; 21,11; 24,726
Jul 2 2025 7:18:39 AM; 21,11; 24,726
Jul 2 2025 7:18:40 AM; 21,123; 24,726
Jul 2 2025 7:18:41 AM; 21,247; 24,726
Jul 2 2025 7:18:42 AM; 21,234; 24,727
Jul 2 2025 7:18:43 AM; 21,282; 24,727
Jul 2 2025 7:18:44 AM; 21,257; 24,727
Jul 2 2025 7:18:45 AM; 21,228; 24,727
Jul 2 2025 7:18:46 AM; 21,203; 24,727
Jul 2 2025 7:18:47 AM; 21,178; 24,727
Jul 2 2025 7:18:48 AM; 21,207; 24,727
Jul 2 2025 7:18:49 AM; 21,159; 24,728
Jul 2 2025 7:18:50 AM; 21,087; 24,728
Jul 2 2025 7:18:51 AM; 21,131; 24,728
Jul 2 2025 7:18:52 AM; 21,115; 24,728
Jul 2 2025 7:18:53 AM; 21,151; 24,728
Jul 2 2025 7:18:54 AM; 21,202; 24,728
Jul 2 2025 7:18:55 AM; 21,287; 24,729
Jul 2 2025 7:18:56 AM; 21,214; 24,729
Jul 2 2025 7:18:57 AM; 21,209; 24,729
Jul 2 2025 7:18:58 AM; 21,196; 24,729
Jul 2 2025 7:18:59 AM; 21,114; 24,73
Jul 2 2025 7:19:00 AM; 21,032; 24,73
Jul 2 2025 7:19:01 AM; 21,064; 24,73
Jul 2 2025 7:19:02 AM; 21,191; 24,73
Jul 2 2025 7:19:03 AM; 21,185; 24,731
Jul 2 2025 7:19:04 AM; 21,223; 24,731
Jul 2 2025 7:19:05 AM; 21,265; 24,732
Jul 2 2025 7:19:06 AM; 21,145; 24,732
Jul 2 2025 7:19:07 AM; 21,161; 24,733
Jul 2 2025 7:19:08 AM; 21,101; 24,733
Jul 2 2025 7:19:09 AM; 21,149; 24,733
Jul 2 2025 7:19:10 AM; 21,166; 24,734
Jul 2 2025 7:19:11 AM; 21,178; 24,734
Jul 2 2025 7:19:12 AM; 21,058; 24,734
Jul 2 2025 7:19:13 AM; 20,919; 24,734
Jul 2 2025 7:19:14 AM; 20,903; 24,735
Jul 2 2025 7:19:15 AM; 20,948; 24,735
Jul 2 2025 7:19:16 AM; 20,932; 24,735
Jul 2 2025 7:19:17 AM; 21,021; 24,735
Jul 2 2025 7:19:18 AM; 21,094; 24,735
Jul 2 2025 7:19:19 AM; 21,203; 24,736
Jul 2 2025 7:19:20 AM; 21,218; 24,736
Jul 2 2025 7:19:21 AM; 21,26; 24,736
Jul 2 2025 7:19:22 AM; 21,118; 24,737
Jul 2 2025 7:19:23 AM; 21,067; 24,737
Jul 2 2025 7:19:24 AM; 21,004; 24,737
Jul 2 2025 7:19:25 AM; 20,89; 24,737
Jul 2 2025 7:19:26 AM; 20,896; 24,737
Jul 2 2025 7:19:27 AM; 20,836; 24,738
Jul 2 2025 7:19:28 AM; 20,897; 24,738
Jul 2 2025 7:19:29 AM; 20,986; 24,738
Jul 2 2025 7:19:30 AM; 20,948; 24,738
Jul 2 2025 7:19:31 AM; 20,958; 24,738
Jul 2 2025 7:19:32 AM; 21,056; 24,738
Jul 2 2025 7:19:33 AM; 21,142; 24,739
Jul 2 2025 7:19:34 AM; 21,124; 24,739
Jul 2 2025 7:19:35 AM; 21,127; 24,739
Jul 2 2025 7:19:36 AM; 20,99; 24,739
Jul 2 2025 7:19:37 AM; 20,883; 24,74
Jul 2 2025 7:19:38 AM; 20,826; 24,74
Jul 2 2025 7:19:39 AM; 20,839; 24,74
Jul 2 2025 7:19:40 AM; 20,829; 24,74
Jul 2 2025 7:19:41 AM; 20,693; 24,74
Jul 2 2025 7:19:42 AM; 20,776; 24,741
Jul 2 2025 7:19:43 AM; 20,801; 24,74
Jul 2 2025 7:19:44 AM; 20,897; 24,741
Jul 2 2025 7:19:45 AM; 20,91; 24,741
Jul 2 2025 7:19:46 AM; 20,983; 24,742
Jul 2 2025 7:19:47 AM; 21,078; 24,741
Jul 2 2025 7:19:48 AM; 20,989; 24,741
Jul 2 2025 7:19:49 AM; 20,872; 24,742
Jul 2 2025 7:19:50 AM; 20,736; 24,742
Jul 2 2025 7:19:51 AM; 20,612; 24,742
Jul 2 2025 7:19:52 AM; 20,723; 24,742
Jul 2 2025 7:19:53 AM; 20,841; 24,743
Jul 2 2025 7:19:54 AM; 20,895; 24,742
Jul 2 2025 7:19:55 AM; 20,873; 24,742
Jul 2 2025 7:19:56 AM; 20,759; 24,743
Jul 2 2025 7:19:57 AM; 20,6; 24,743
Jul 2 2025 7:19:58 AM; 20,562; 24,743
Jul 2 2025 7:19:59 AM; 20,603; 24,743
Jul 2 2025 7:20:00 AM; 20,73; 24,743
Jul 2 2025 7:20:01 AM; 20,893; 24,743
Jul 2 2025 7:20:02 AM; 20,976; 24,744
Jul 2 2025 7:20:03 AM; 20,947; 24,744
Jul 2 2025 7:20:04 AM; 20,804; 24,744
Jul 2 2025 7:20:05 AM; 20,61; 24,744
Jul 2 2025 7:20:06 AM; 20,426; 24,744
Jul 2 2025 7:20:07 AM; 20,282; 24,744
Jul 2 2025 7:20:08 AM; 20,41; 24,745
Jul 2 2025 7:20:09 AM; 20,535; 24,745
Jul 2 2025 7:20:10 AM; 20,742; 24,745
Jul 2 2025 7:20:11 AM; 20,914; 24,745
Jul 2 2025 7:20:12 AM; 20,866; 24,745
Jul 2 2025 7:20:13 AM; 20,749; 24,745
Jul 2 2025 7:20:14 AM; 20,536; 24,746
Jul 2 2025 7:20:15 AM; 20,475; 24,746
Jul 2 2025 7:20:16 AM; 20,507; 24,746
Jul 2 2025 7:20:17 AM; 20,549; 24,746
Jul 2 2025 7:20:18 AM; 20,67; 24,746
Jul 2 2025 7:20:19 AM; 20,677; 24,747
Jul 2 2025 7:20:20 AM; 20,55; 24,747
Jul 2 2025 7:20:21 AM; 20,457; 24,747
Jul 2 2025 7:20:22 AM; 20,391; 24,748
Jul 2 2025 7:20:23 AM; 20,441; 24,747
Jul 2 2025 7:20:24 AM; 20,614; 24,748
Jul 2 2025 7:20:25 AM; 20,649; 24,748
Jul 2 2025 7:20:26 AM; 20,592; 24,748
Jul 2 2025 7:20:27 AM; 20,484; 24,748
Jul 2 2025 7:20:28 AM; 20,337; 24,748
Jul 2 2025 7:20:29 AM; 20,286; 24,748
Jul 2 2025 7:20:30 AM; 20,392; 24,749
Jul 2 2025 7:20:31 AM; 20,5; 24,749
Jul 2 2025 7:20:32 AM; 20,472; 24,749
Jul 2 2025 7:20:33 AM; 20,533; 24,749
Jul 2 2025 7:20:34 AM; 20,457; 24,75
Jul 2 2025 7:20:35 AM; 20,399; 24,75
Jul 2 2025 7:20:36 AM; 20,448; 24,75
Jul 2 2025 7:20:37 AM; 20,495; 24,75
Jul 2 2025 7:20:38 AM; 20,515; 24,751
Jul 2 2025 7:20:39 AM; 20,346; 24,751
Jul 2 2025 7:20:40 AM; 20,173; 24,751
Jul 2 2025 7:20:41 AM; 20,1; 24,751
Jul 2 2025 7:20:42 AM; 20,139; 24,751
Jul 2 2025 7:20:43 AM; 20,222; 24,752
Jul 2 2025 7:20:44 AM; 20,299; 24,752
Jul 2 2025 7:20:45 AM; 20,376; 24,752
Jul 2 2025 7:20:46 AM; 20,411; 24,752
Jul 2 2025 7:20:47 AM; 20,402; 24,752
Jul 2 2025 7:20:48 AM; 20,482; 24,752
Jul 2 2025 7:20:49 AM; 20,415; 24,753
Jul 2 2025 7:20:50 AM; 20,339; 24,753
Jul 2 2025 7:20:51 AM; 20,243; 24,753
Jul 2 2025 7:20:52 AM; 20,218; 24,754
Jul 2 2025 7:20:53 AM; 20,228; 24,754
Jul 2 2025 7:20:54 AM; 20,167; 24,754
Jul 2 2025 7:20:55 AM; 20,225; 24,754
Jul 2 2025 7:20:56 AM; 20,2; 24,755
Jul 2 2025 7:20:57 AM; 20,161; 24,755
Jul 2 2025 7:20:58 AM; 20,136; 24,755
Jul 2 2025 7:20:59 AM; 20,072; 24,755
Jul 2 2025 7:21:00 AM; 20,095; 24,756
Jul 2 2025 7:21:01 AM; 20,121; 24,756
Jul 2 2025 7:21:02 AM; 20,313; 24,756
Jul 2 2025 7:21:03 AM; 20,441; 24,756
Jul 2 2025 7:21:04 AM; 20,378; 24,757
Jul 2 2025 7:21:05 AM; 20,313; 24,756
Jul 2 2025 7:21:06 AM; 20,128; 24,757
Jul 2 2025 7:21:07 AM; 20,013; 24,757
Jul 2 2025 7:21:08 AM; 20,097; 24,757
Jul 2 2025 7:21:09 AM; 20,174; 24,758
Jul 2 2025 7:21:10 AM; 20,149; 24,758
Jul 2 2025 7:21:11 AM; 20,101; 24,758
Jul 2 2025 7:21:12 AM; 20,098; 24,758
Jul 2 2025 7:21:13 AM; 20,024; 24,759
Jul 2 2025 7:21:14 AM; 20,073; 24,759
Jul 2 2025 7:21:15 AM; 20,134; 24,76
Jul 2 2025 7:21:16 AM; 20,122; 24,76
Jul 2 2025 7:21:17 AM; 20,077; 24,76
Jul 2 2025 7:21:18 AM; 20,029; 24,761
Jul 2 2025 7:21:19 AM; 20,062; 24,761
Jul 2 2025 7:21:20 AM; 20,155; 24,761
Jul 2 2025 7:21:21 AM; 20,123; 24,761
Jul 2 2025 7:21:22 AM; 20,133; 24,762
Jul 2 2025 7:21:23 AM; 20,15; 24,762
Jul 2 2025 7:21:24 AM; 20,195; 24,762
Jul 2 2025 7:21:25 AM; 20,221; 24,763
Jul 2 2025 7:21:26 AM; 20,138; 24,763
Jul 2 2025 7:21:27 AM; 20,1; 24,764
Jul 2 2025 7:21:28 AM; 19,956; 24,764
Jul 2 2025 7:21:29 AM; 19,914; 24,764
Jul 2 2025 7:21:30 AM; 19,892; 24,764
Jul 2 2025 7:21:31 AM; 20,056; 24,765
Jul 2 2025 7:21:32 AM; 20,156; 24,766
Jul 2 2025 7:21:33 AM; 20,14; 24,766
Jul 2 2025 7:21:34 AM; 20,112; 24,766
Jul 2 2025 7:21:35 AM; 20; 24,767
Jul 2 2025 7:21:36 AM; 19,971; 24,766
Jul 2 2025 7:21:37 AM; 20,139; 24,767
Jul 2 2025 7:21:38 AM; 20,28; 24,767
Jul 2 2025 7:21:39 AM; 20,353; 24,768
Jul 2 2025 7:21:40 AM; 20,36; 24,768
Jul 2 2025 7:21:41 AM; 20,264; 24,768
Jul 2 2025 7:21:42 AM; 20,15; 24,768
Jul 2 2025 7:21:43 AM; 19,986; 24,769
Jul 2 2025 7:21:44 AM; 19,903; 24,769
Jul 2 2025 7:21:45 AM; 19,856; 24,769
Jul 2 2025 7:21:46 AM; 19,965; 24,77
Jul 2 2025 7:21:47 AM; 20,077; 24,77
Jul 2 2025 7:21:48 AM; 20,264; 24,77
Jul 2 2025 7:21:49 AM; 20,267; 24,771
Jul 2 2025 7:21:50 AM; 20,309; 24,771
Jul 2 2025 7:21:51 AM; 20,287; 24,771
Jul 2 2025 7:21:52 AM; 20,332; 24,772
Jul 2 2025 7:21:53 AM; 20,188; 24,772
Jul 2 2025 7:21:54 AM; 20,105; 24,772
Jul 2 2025 7:21:55 AM; 20,106; 24,773
Jul 2 2025 7:21:56 AM; 20,173; 24,772
Jul 2 2025 7:21:57 AM; 20,176; 24,773
Jul 2 2025 7:21:58 AM; 20,203; 24,773
Jul 2 2025 7:21:59 AM; 20,136; 24,774
Jul 2 2025 7:22:00 AM; 20,088; 24,774
Jul 2 2025 7:22:01 AM; 20,143; 24,774
Jul 2 2025 7:22:02 AM; 20,264; 24,774
Jul 2 2025 7:22:03 AM; 20,328; 24,774
Jul 2 2025 7:22:04 AM; 20,3; 24,775
Jul 2 2025 7:22:05 AM; 20,262; 24,775
Jul 2 2025 7:22:06 AM; 20,531; 24,776
Jul 2 2025 7:22:07 AM; 21,278; 24,776
Jul 2 2025 7:22:08 AM; 20,231; 24,776
Jul 2 2025 7:22:09 AM; 20,305; 24,776
Jul 2 2025 7:22:10 AM; 20,394; 24,776
Jul 2 2025 7:22:11 AM; 20,346; 24,776
Jul 2 2025 7:22:12 AM; 20,414; 24,777
Jul 2 2025 7:22:13 AM; 20,328; 24,777
Jul 2 2025 7:22:14 AM; 20,303; 24,777
Jul 2 2025 7:22:15 AM; 20,421; 24,778
Jul 2 2025 7:22:16 AM; 20,502; 24,778
Jul 2 2025 7:22:17 AM; 20,479; 24,778
Jul 2 2025 7:22:18 AM; 20,483; 24,779
Jul 2 2025 7:22:19 AM; 20,314; 24,779
Jul 2 2025 7:22:20 AM; 20,176; 24,779
Jul 2 2025 7:22:21 AM; 20,164; 24,78
Jul 2 2025 7:22:22 AM; 20,232; 24,78
Jul 2 2025 7:22:23 AM; 20,312; 24,78
Jul 2 2025 7:22:24 AM; 20,494; 24,78
Jul 2 2025 7:22:25 AM; 20,485; 24,781
Jul 2 2025 7:22:26 AM; 20,552; 24,781
Jul 2 2025 7:22:27 AM; 20,511; 24,781
Jul 2 2025 7:22:28 AM; 20,473; 24,782
Jul 2 2025 7:22:29 AM; 20,518; 24,782
Jul 2 2025 7:22:30 AM; 20,633; 24,782
Jul 2 2025 7:22:31 AM; 20,551; 24,783
Jul 2 2025 7:22:32 AM; 20,484; 24,783
Jul 2 2025 7:22:33 AM; 20,366; 24,783
Jul 2 2025 7:22:34 AM; 20,283; 24,784
Jul 2 2025 7:22:35 AM; 20,239; 24,784
Jul 2 2025 7:22:36 AM; 20,159; 24,784
Jul 2 2025 7:22:37 AM; 20,425; 24,785
Jul 2 2025 7:22:38 AM; 20,661; 24,785
Jul 2 2025 7:22:39 AM; 21,563; 24,785
Jul 2 2025 7:22:40 AM; 21,043; 24,785
Jul 2 2025 7:22:41 AM; 20,735; 24,785
Jul 2 2025 7:22:42 AM; 20,748; 24,786
Jul 2 2025 7:22:43 AM; 20,716; 24,786
Jul 2 2025 7:22:44 AM; 20,71; 24,786
Jul 2 2025 7:22:45 AM; 20,634; 24,786
Jul 2 2025 7:22:46 AM; 20,606; 24,786
Jul 2 2025 7:22:47 AM; 20,6; 24,787
Jul 2 2025 7:22:48 AM; 20,75; 24,788
Jul 2 2025 7:22:49 AM; 20,884; 24,787
Jul 2 2025 7:22:50 AM; 20,473; 24,788
Jul 2 2025 7:22:51 AM; 20,46; 24,788
Jul 2 2025 7:22:52 AM; 20,464; 24,788
Jul 2 2025 7:22:53 AM; 20,63; 24,788
